episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
176, -4600.580935955048, 3, 20.367669606999698, 640, 149765,                                             149765, 36.634490966796875, 654.5740966796875
177, -6627.731399297714, 3, 34.00769990200024, 1212, 150977,                                             150977, 35.14093780517578, 651.150390625
178, -5034.397650003433, 3, 21.351299955000286, 762, 151739,                                             151739, 35.179893493652344, 649.908935546875
179, -5360.106328547001, 3, 27.988355490000686, 999, 152738,                                             152738, 35.36458206176758, 649.147216796875
180, -6216.3431116342545, 4, 50.041005291001056, 1797, 154535,                                             154535, 35.15599822998047, 644.8568725585938
181, -5858.923215031624, 4, 49.83684710799935, 1768, 156303,                                             156303, 34.849246978759766, 639.7283935546875
182, -2672.507765352726, 1, 28.99031632599872, 1025, 157328,                                             157328, 34.376792907714844, 636.7520751953125
183, -7366.938183128834, 3, 48.42742539700157, 1714, 159042,                                             159042, 34.44624328613281, 632.3397827148438
184, -6302.810099363327, 4, 50.83379586999945, 1815, 160857,                                             160857, 34.32618713378906, 627.6558837890625
185, -5820.17240691185, 3, 30.995492431000457, 1101, 161958,                                             161958, 33.559051513671875, 624.4335327148438
186, -5540.501773715019, 3, 27.588556880999022, 984, 162942,                                             162942, 33.31949996948242, 622.52978515625
187, -3704.389225959778, 2, 9.523368389000098, 327, 163269,                                             163269, 34.888092041015625, 622.8645629882812
188, -6629.104531288147, 3, 34.605835521999325, 1238, 164507,                                             164507, 33.32235336303711, 619.1573486328125
189, -5962.081972062588, 4, 50.02702434400089, 1778, 166285,                                             166285, 33.39216232299805, 618.7899780273438
190, -6948.163130521774, 2, 35.20653504599977, 1257, 167542,                                             167542, 33.116764068603516, 615.4644775390625
191, -4535.213918924332, 2, 21.564512918001128, 769, 168311,                                             168311, 33.71087646484375, 614.5701904296875
192, -3228.8090236783028, 2, 11.14195680299963, 391, 168702,                                             168702, 33.78983688354492, 613.768798828125
193, -3516.0569937229156, 3, 9.33578314999977, 322, 169024,                                             169024, 33.09855270385742, 619.0969848632812
194, -4994.461138486862, 3, 24.18468334099998, 848, 169872,                                             169872, 32.96952819824219, 613.3761596679688
195, -2.471936583518982, 1, 25.985319912000705, 923, 170795,                                             170795, 33.84730529785156, 612.5623779296875
196, -4213.432952165604, 2, 7.518352766999669, 259, 171054,                                             171054, 33.64057922363281, 612.2413940429688
197, -5865.389259397984, 4, 50.034285853000256, 1780, 172834,                                             172834, 33.38369369506836, 611.3240966796875
198, -4487.435824036598, 3, 20.76657919900026, 730, 173564,                                             173564, 33.29133605957031, 609.511474609375
199, -4174.470394730568, 3, 16.761664227000438, 592, 174156,                                             174156, 33.780338287353516, 608.3206176757812
200, -5103.772359251976, 3, 26.565163307001058, 929, 175085,                                             175085, 33.19879150390625, 606.8751831054688
201, -3632.7202211618423, 2, 13.600818536000588, 466, 175551,                                             175551, 33.099632263183594, 605.0090942382812
202, -6484.219491839409, 3, 26.57844210300027, 946, 176497,                                             176497, 33.86807632446289, 604.4304809570312
203, -3516.718007683754, 2, 10.54590854199887, 370, 176867,                                             176867, 33.73917770385742, 605.0238037109375
204, -5759.646992564201, 3, 26.78288397400138, 939, 177806,                                             177806, 33.65866470336914, 605.80029296875
205, -5856.009687542915, 3, 31.585763158998816, 1121, 178927,                                             178927, 34.25836944580078, 603.3040161132812
206, -5759.120687186718, 4, 50.224110532999475, 1783, 180710,                                             180710, 33.512664794921875, 600.5979614257812
207, -3612.6342895030975, 2, 10.5430290660006, 348, 181058,                                             181058, 32.707252502441406, 598.2388916015625
208, -4400.305408120155, 3, 21.575921800000287, 756, 181814,                                             181814, 34.13388442993164, 598.7125854492188
209, -6117.795164823532, 3, 33.400392457000635, 1193, 183007,                                             183007, 33.67684555053711, 598.85400390625
210, -3501.8355367183685, 2, 10.726647084000433, 370, 183377,                                             183377, 33.678592681884766, 598.1918334960938
211, -4174.99209010601, 3, 19.803035733999423, 707, 184084,                                             184084, 34.08656311035156, 596.3451538085938
212, -5347.283127784729, 4, 50.04886277700098, 1787, 185871,                                             185871, 33.99429702758789, 598.4385375976562
213, -4208.0187422037125, 3, 18.745015308000802, 648, 186519,                                             186519, 33.64179611206055, 594.4259643554688
214, 1496.4948832392693, 1, 11.747869234000973, 414, 186933,                                             186933, 35.00913619995117, 593.700439453125
215, -5924.812523841858, 4, 51.03363750599965, 1815, 188748,                                             188748, 33.977386474609375, 593.8814697265625
216, -5625.628737092018, 3, 23.160879197001123, 821, 189569,                                             189569, 33.8442497253418, 588.9534301757812
217, -6910.980446815491, 2, 41.82573809399946, 1492, 191061,                                             191061, 33.89116287231445, 589.6795654296875
218, -5341.92040681839, 4, 50.01926678299969, 1781, 192842,                                             192842, 33.9210205078125, 587.3821411132812
219, -5720.38417494297, 3, 28.191617517999475, 1000, 193842,                                             193842, 33.85380554199219, 584.9129638671875
220, -4894.528892993927, 3, 23.379515960999925, 826, 194668,                                             194668, 33.79558563232422, 583.225341796875
221, -2951.99858379364, 1, 43.43315080100001, 1539, 196207,                                             196207, 34.15321350097656, 581.633544921875
222, -228.5852448940277, 1, 32.40553357200042, 1138, 197345,                                             197345, 33.856590270996094, 582.6446533203125
223, -2780.119342803955, 3, 1.3185388410001906, 30, 197375,                                             197375, 35.54438781738281, 585.4335327148438
